prediction_id,model_version,market_date,ticker,primary_benchmark,outcome_as_of_market_date,matured_21,matured_63,matured_84,matured_126,fwd_relative_return_21,fwd_relative_return_63,fwd_relative_return_84,fwd_relative_return_126,fwd_relative_mdd_126,band_median_relative_return,investable_loose,investable_primary,investable_strict
PATH_RISK_V1_2026-08-12|2026-08-12|IWM,PATH_RISK_V1_2026-08-12,2026-08-12,IWM,ITOT,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|IXC,PATH_RISK_V1_2026-08-12,2026-08-12,IXC,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|IXG,PATH_RISK_V1_2026-08-12,2026-08-12,IXG,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|IXJ,PATH_RISK_V1_2026-08-12,2026-08-12,IXJ,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|IXN,PATH_RISK_V1_2026-08-12,2026-08-12,IXN,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|IXP,PATH_RISK_V1_2026-08-12,2026-08-12,IXP,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|IYG,PATH_RISK_V1_2026-08-12,2026-08-12,IYG,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|IYT,PATH_RISK_V1_2026-08-12,2026-08-12,IYT,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|IYZ,PATH_RISK_V1_2026-08-12,2026-08-12,IYZ,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|JXI,PATH_RISK_V1_2026-08-12,2026-08-12,JXI,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|KBE,PATH_RISK_V1_2026-08-12,2026-08-12,KBE,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|KIE,PATH_RISK_V1_2026-08-12,2026-08-12,KIE,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|KRE,PATH_RISK_V1_2026-08-12,2026-08-12,KRE,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|KSA,PATH_RISK_V1_2026-08-12,2026-08-12,KSA,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|KXI,PATH_RISK_V1_2026-08-12,2026-08-12,KXI,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|MCHI,PATH_RISK_V1_2026-08-12,2026-08-12,MCHI,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|MDY,PATH_RISK_V1_2026-08-12,2026-08-12,MDY,ITOT,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|MXI,PATH_RISK_V1_2026-08-12,2026-08-12,MXI,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|OIH,PATH_RISK_V1_2026-08-12,2026-08-12,OIH,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|PAVE,PATH_RISK_V1_2026-08-12,2026-08-12,PAVE,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|PBJ,PATH_RISK_V1_2026-08-12,2026-08-12,PBJ,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|PEJ,PATH_RISK_V1_2026-08-12,2026-08-12,PEJ,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|QAT,PATH_RISK_V1_2026-08-12,2026-08-12,QAT,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|QQQ,PATH_RISK_V1_2026-08-12,2026-08-12,QQQ,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|REM,PATH_RISK_V1_2026-08-12,2026-08-12,REM,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|REZ,PATH_RISK_V1_2026-08-12,2026-08-12,REZ,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|RXI,PATH_RISK_V1_2026-08-12,2026-08-12,RXI,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|SCZ,PATH_RISK_V1_2026-08-12,2026-08-12,SCZ,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|SKYY,PATH_RISK_V1_2026-08-12,2026-08-12,SKYY,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|SMH,PATH_RISK_V1_2026-08-12,2026-08-12,SMH,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|THD,PATH_RISK_V1_2026-08-12,2026-08-12,THD,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|TUR,PATH_RISK_V1_2026-08-12,2026-08-12,TUR,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|UAE,PATH_RISK_V1_2026-08-12,2026-08-12,UAE,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|VEA,PATH_RISK_V1_2026-08-12,2026-08-12,VEA,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|VGK,PATH_RISK_V1_2026-08-12,2026-08-12,VGK,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|VNM,PATH_RISK_V1_2026-08-12,2026-08-12,VNM,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|VNQ,PATH_RISK_V1_2026-08-12,2026-08-12,VNQ,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|VPL,PATH_RISK_V1_2026-08-12,2026-08-12,VPL,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|VSS,PATH_RISK_V1_2026-08-12,2026-08-12,VSS,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|VWO,PATH_RISK_V1_2026-08-12,2026-08-12,VWO,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XBI,PATH_RISK_V1_2026-08-12,2026-08-12,XBI,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XHB,PATH_RISK_V1_2026-08-12,2026-08-12,XHB,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XLB,PATH_RISK_V1_2026-08-12,2026-08-12,XLB,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XLC,PATH_RISK_V1_2026-08-12,2026-08-12,XLC,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XLE,PATH_RISK_V1_2026-08-12,2026-08-12,XLE,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XLF,PATH_RISK_V1_2026-08-12,2026-08-12,XLF,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XLI,PATH_RISK_V1_2026-08-12,2026-08-12,XLI,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XLK,PATH_RISK_V1_2026-08-12,2026-08-12,XLK,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XLP,PATH_RISK_V1_2026-08-12,2026-08-12,XLP,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XLRE,PATH_RISK_V1_2026-08-12,2026-08-12,XLRE,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XLU,PATH_RISK_V1_2026-08-12,2026-08-12,XLU,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XLV,PATH_RISK_V1_2026-08-12,2026-08-12,XLV,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XLY,PATH_RISK_V1_2026-08-12,2026-08-12,XLY,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XME,PATH_RISK_V1_2026-08-12,2026-08-12,XME,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XOP,PATH_RISK_V1_2026-08-12,2026-08-12,XOP,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XPH,PATH_RISK_V1_2026-08-12,2026-08-12,XPH,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-12|XRT,PATH_RISK_V1_2026-08-12,2026-08-12,XRT,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|AFK,PATH_RISK_V1_2026-08-12,2026-08-13,AFK,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|ARGT,PATH_RISK_V1_2026-08-12,2026-08-13,ARGT,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|CIBR,PATH_RISK_V1_2026-08-12,2026-08-13,CIBR,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|ECH,PATH_RISK_V1_2026-08-12,2026-08-13,ECH,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EEM,PATH_RISK_V1_2026-08-12,2026-08-13,EEM,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EFA,PATH_RISK_V1_2026-08-12,2026-08-13,EFA,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EFNL,PATH_RISK_V1_2026-08-12,2026-08-13,EFNL,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EIDO,PATH_RISK_V1_2026-08-12,2026-08-13,EIDO,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EIRL,PATH_RISK_V1_2026-08-12,2026-08-13,EIRL,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EIS,PATH_RISK_V1_2026-08-12,2026-08-13,EIS,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EMXC,PATH_RISK_V1_2026-08-12,2026-08-13,EMXC,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|ENZL,PATH_RISK_V1_2026-08-12,2026-08-13,ENZL,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EPHE,PATH_RISK_V1_2026-08-12,2026-08-13,EPHE,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EPOL,PATH_RISK_V1_2026-08-12,2026-08-13,EPOL,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EPP,PATH_RISK_V1_2026-08-12,2026-08-13,EPP,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWC,PATH_RISK_V1_2026-08-12,2026-08-13,EWC,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWD,PATH_RISK_V1_2026-08-12,2026-08-13,EWD,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWG,PATH_RISK_V1_2026-08-12,2026-08-13,EWG,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWH,PATH_RISK_V1_2026-08-12,2026-08-13,EWH,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWI,PATH_RISK_V1_2026-08-12,2026-08-13,EWI,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWJ,PATH_RISK_V1_2026-08-12,2026-08-13,EWJ,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWL,PATH_RISK_V1_2026-08-12,2026-08-13,EWL,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWM,PATH_RISK_V1_2026-08-12,2026-08-13,EWM,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWO,PATH_RISK_V1_2026-08-12,2026-08-13,EWO,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWQ,PATH_RISK_V1_2026-08-12,2026-08-13,EWQ,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWS,PATH_RISK_V1_2026-08-12,2026-08-13,EWS,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWT,PATH_RISK_V1_2026-08-12,2026-08-13,EWT,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWU,PATH_RISK_V1_2026-08-12,2026-08-13,EWU,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWY,PATH_RISK_V1_2026-08-12,2026-08-13,EWY,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EWZ,PATH_RISK_V1_2026-08-12,2026-08-13,EWZ,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|EXI,PATH_RISK_V1_2026-08-12,2026-08-13,EXI,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|FEZ,PATH_RISK_V1_2026-08-12,2026-08-13,FEZ,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|GREK,PATH_RISK_V1_2026-08-12,2026-08-13,GREK,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|IGV,PATH_RISK_V1_2026-08-12,2026-08-13,IGV,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|IHF,PATH_RISK_V1_2026-08-12,2026-08-13,IHF,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|IHI,PATH_RISK_V1_2026-08-12,2026-08-13,IHI,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|ILF,PATH_RISK_V1_2026-08-12,2026-08-13,ILF,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|INDA,PATH_RISK_V1_2026-08-12,2026-08-13,INDA,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|ITA,PATH_RISK_V1_2026-08-12,2026-08-13,ITA,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|IWM,PATH_RISK_V1_2026-08-12,2026-08-13,IWM,ITOT,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|IXC,PATH_RISK_V1_2026-08-12,2026-08-13,IXC,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|IXG,PATH_RISK_V1_2026-08-12,2026-08-13,IXG,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|IXJ,PATH_RISK_V1_2026-08-12,2026-08-13,IXJ,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|IXN,PATH_RISK_V1_2026-08-12,2026-08-13,IXN,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|IYG,PATH_RISK_V1_2026-08-12,2026-08-13,IYG,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|IYT,PATH_RISK_V1_2026-08-12,2026-08-13,IYT,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|IYZ,PATH_RISK_V1_2026-08-12,2026-08-13,IYZ,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|KBE,PATH_RISK_V1_2026-08-12,2026-08-13,KBE,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|KIE,PATH_RISK_V1_2026-08-12,2026-08-13,KIE,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|KRE,PATH_RISK_V1_2026-08-12,2026-08-13,KRE,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|KSA,PATH_RISK_V1_2026-08-12,2026-08-13,KSA,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|KXI,PATH_RISK_V1_2026-08-12,2026-08-13,KXI,ACWI,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|MDY,PATH_RISK_V1_2026-08-12,2026-08-13,MDY,ITOT,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|OIH,PATH_RISK_V1_2026-08-12,2026-08-13,OIH,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|PAVE,PATH_RISK_V1_2026-08-12,2026-08-13,PAVE,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|PEJ,PATH_RISK_V1_2026-08-12,2026-08-13,PEJ,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|QAT,PATH_RISK_V1_2026-08-12,2026-08-13,QAT,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|QQQ,PATH_RISK_V1_2026-08-12,2026-08-13,QQQ,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|REM,PATH_RISK_V1_2026-08-12,2026-08-13,REM,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|SCZ,PATH_RISK_V1_2026-08-12,2026-08-13,SCZ,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|SKYY,PATH_RISK_V1_2026-08-12,2026-08-13,SKYY,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|SMH,PATH_RISK_V1_2026-08-12,2026-08-13,SMH,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|THD,PATH_RISK_V1_2026-08-12,2026-08-13,THD,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|TUR,PATH_RISK_V1_2026-08-12,2026-08-13,TUR,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|UAE,PATH_RISK_V1_2026-08-12,2026-08-13,UAE,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|VEA,PATH_RISK_V1_2026-08-12,2026-08-13,VEA,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|VNM,PATH_RISK_V1_2026-08-12,2026-08-13,VNM,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|VNQ,PATH_RISK_V1_2026-08-12,2026-08-13,VNQ,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|VPL,PATH_RISK_V1_2026-08-12,2026-08-13,VPL,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|VSS,PATH_RISK_V1_2026-08-12,2026-08-13,VSS,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|VWO,PATH_RISK_V1_2026-08-12,2026-08-13,VWO,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XBI,PATH_RISK_V1_2026-08-12,2026-08-13,XBI,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XHB,PATH_RISK_V1_2026-08-12,2026-08-13,XHB,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XLB,PATH_RISK_V1_2026-08-12,2026-08-13,XLB,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XLC,PATH_RISK_V1_2026-08-12,2026-08-13,XLC,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XLE,PATH_RISK_V1_2026-08-12,2026-08-13,XLE,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XLF,PATH_RISK_V1_2026-08-12,2026-08-13,XLF,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XLI,PATH_RISK_V1_2026-08-12,2026-08-13,XLI,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XLK,PATH_RISK_V1_2026-08-12,2026-08-13,XLK,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XLP,PATH_RISK_V1_2026-08-12,2026-08-13,XLP,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XLRE,PATH_RISK_V1_2026-08-12,2026-08-13,XLRE,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XLU,PATH_RISK_V1_2026-08-12,2026-08-13,XLU,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XLV,PATH_RISK_V1_2026-08-12,2026-08-13,XLV,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XLY,PATH_RISK_V1_2026-08-12,2026-08-13,XLY,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XME,PATH_RISK_V1_2026-08-12,2026-08-13,XME,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XOP,PATH_RISK_V1_2026-08-12,2026-08-13,XOP,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XPH,PATH_RISK_V1_2026-08-12,2026-08-13,XPH,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-13|XRT,PATH_RISK_V1_2026-08-12,2026-08-13,XRT,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|AAXJ,PATH_RISK_V1_2026-08-12,2026-08-14,AAXJ,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|AFK,PATH_RISK_V1_2026-08-12,2026-08-14,AFK,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|ARGT,PATH_RISK_V1_2026-08-12,2026-08-14,ARGT,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|ASEA,PATH_RISK_V1_2026-08-12,2026-08-14,ASEA,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|CIBR,PATH_RISK_V1_2026-08-12,2026-08-14,CIBR,SPY,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|ECH,PATH_RISK_V1_2026-08-12,2026-08-14,ECH,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EEM,PATH_RISK_V1_2026-08-12,2026-08-14,EEM,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EFA,PATH_RISK_V1_2026-08-12,2026-08-14,EFA,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EIDO,PATH_RISK_V1_2026-08-12,2026-08-14,EIDO,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EIRL,PATH_RISK_V1_2026-08-12,2026-08-14,EIRL,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EIS,PATH_RISK_V1_2026-08-12,2026-08-14,EIS,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|ENZL,PATH_RISK_V1_2026-08-12,2026-08-14,ENZL,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EPHE,PATH_RISK_V1_2026-08-12,2026-08-14,EPHE,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EPOL,PATH_RISK_V1_2026-08-12,2026-08-14,EPOL,ACWX,2026-09-02,False,False,False,False,,,,,,,,,
